    # generation:          shortest_distance:          average_of_top_2000:
           1             0.4772454349872592             0.6448146647273634
           2             0.4559415377489869             0.6038923882685645
           3             0.4311326390225179             0.5635466009230564
           4             0.4041572980784692             0.5338711071369215
           5             0.3947282540834641             0.5075312029239352
           6             0.3667405075633112             0.4768861475978824
           7             0.3631169425582213             0.4470338332274115
           8             0.3516899030203376             0.4234891053311181
           9              0.319690032826744             0.4002261783791259
          10              0.314538767912656              0.381069535251071
          11             0.3025202711749877             0.3651490823082112
          12             0.2864923546887135             0.3474373515133622
          13              0.277359182364555             0.3332701851476603
          14             0.2735410541681794             0.3189807830499692
          15             0.2655144868396895             0.3079738267411575
          16             0.2544066191537309             0.2972937810521094
          17             0.2480465652931184             0.2892902822495614
          18             0.2469358290233647             0.2795708976786489
          19             0.2325184319950759             0.2702345751219525
          20             0.2238075522840867             0.2626728435422209
          21              0.213534666491442             0.2554549535859262
          22             0.2061449627145919             0.2471343914996926
          23             0.2007675217910405             0.2397622068533146
          24             0.1975043745444314             0.2318247321152283
          25             0.1859908158218118              0.224416746208663
          26             0.1819058913250302             0.2186112187261917
          27             0.1780129675316292              0.214225136377805
          28              0.176702729704939             0.2106911329941552
          29             0.1751274390578093             0.2053238876746167
          30             0.1700536745753367             0.1969677564826922
          31             0.1679356833833634             0.1910362809106989
          32              0.161474308689072             0.1850989969282913
          33              0.150424727385289             0.1801255830843476
          34             0.1473177115028948             0.1749237961808135
          35             0.1429607730790891             0.1693088810088256
          36             0.1395553988354821             0.1643163142453109
          37             0.1382897006045342             0.1590643992912209
          38             0.1375988782393313             0.1547748536885069
          39             0.1355433252971517             0.1504933233315754
          40               0.13346958734851             0.1471475222726025
          41             0.1314140344063304              0.144599691472604
          42             0.1285029850087815             0.1420937598221321
          43             0.1275278748190272             0.1398631895787393
          44             0.1268278366963337             0.1372972307243662
          45               0.12394862656215             0.1355844687574443
          46              0.121964541674515             0.1336272752081289
          47             0.1188788364287116             0.1315147292461928
          48             0.1156122864402768             0.1295707413882463
          49              0.112476185701444             0.1280556499913386
          50             0.1108033314064276             0.1260089185714315
          51             0.1075310364468136             0.1238028693940684
          52             0.1062024829008956             0.1208875705512615
          53             0.1048370893896663              0.117721548196247
          54             0.1027755865408717             0.1144667610679928
          55             0.1013676373484325             0.1127872690006758
          56            0.09855821078091515               0.11061580079028
          57             0.0983119289615389             0.1080822344648255
          58            0.09697390432094244             0.1055364925486786
          59            0.09535121382362102             0.1035729496822153
          60            0.09499972140796328             0.1021285204373937
          61            0.09271571981884794              0.101653115142637
          62             0.0917500653380722             0.1010025448910284
          63             0.0913287919279292             0.1000461822710748
          64            0.08867594299859097            0.09856507215437406
          65            0.08850627975364389            0.09746694395047163
          66            0.08686849035685476            0.09608857869686999
          67            0.08511109933174066            0.09478693747696353
          68            0.08511109933174066            0.09370350136212673
          69            0.08405526734001806            0.09331469314381342
          70            0.08336347905602444            0.09253136867157337
          71            0.08186052594153058            0.09149741978405043
          72            0.08056806223790812            0.09208342650064781
          73            0.07917993036068599             0.0917255828213283
          74            0.07712860028139462            0.09099850230424182
          75            0.07454567954199401            0.09017141940402272
