    # generation:          shortest_distance:          average_of_top_2000:
           1              6.275235590443217              7.211796688768922
           2              6.094837188782239              6.960129410748149
           3               5.99927129669261              6.758114074328143
           4              5.861120109452438               6.55690114842553
           5               5.75241675958785              6.393468122792116
           6              5.553154823047908              6.233558920305925
           7              5.381198427904008              6.113342375706543
           8              5.286363510846998              5.993448325069705
           9              5.207751711717885              5.882950787520488
          10              5.017361832076332              5.740753589212164
          11              4.843448611146547              5.563750036204955
          12              4.773281507963998               5.39186512354815
          13              4.616619008348388              5.228647140320289
          14              4.453027424435963              5.063447079697385
          15              4.378355192740655              4.930814681059823
          16              4.292861752401802              4.806015084956562
          17              4.252333260906526              4.679688808326777
          18               4.17769235309226              4.557474547044534
          19               4.08229356136171              4.448501689121534
          20              4.032192109935292              4.369763588030699
          21              3.938937882370666                4.3020548165579
          22               3.84690055184291              4.215519992828701
          23              3.752124682130526              4.129156722801179
          24              3.706245002770479              4.041833141011575
          25              3.633988081020891              3.954659674802139
          26               3.58201940935586              3.878027765182199
          27               3.52807800316504              3.806192526167214
          28              3.496791874058277              3.745941039444037
          29              3.473175718502454              3.689413115435931
          30              3.445256330946832              3.642158350408491
          31              3.417105153919515              3.608641809561171
          32              3.397770027150398              3.578975529262451
          33              3.363759198939859              3.553785202697397
          34              3.312307394111342              3.517369913481547
          35              3.264755308399022              3.491272286878024
          36              3.215923604422648              3.464335480318516
          37              3.171316076156056              3.425003193506284
          38              3.158361241714739              3.381632215603096
          39              3.124774210935427              3.341210588259664
          40              3.048419180121126                3.3008859955275
          41              3.033400329934155              3.261235534008049
          42              3.026151862669573              3.224410676411937
          43              2.930951005830546              3.177142542664832
          44              2.916326782780142              3.137130577795537
          45               2.91128519968977              3.107160945794351
          46              2.883925660099153              3.096007984252179
          47               2.87888407700878              3.089163927725001
          48              2.865119425749364              3.074365652375665
          49              2.839520358512002              3.043903344483408
          50              2.801344112366971              3.001030208936349
          51              2.796184291238172              2.964575420235897
          52              2.746403468400097              2.931819766577685
          53              2.672918912899991              2.894230990882662
          54               2.64342499929604               2.86176457403157
          55              2.611613841921945               2.83173271950057
          56              2.605335124646782              2.788100144069956
          57               2.56717229235189              2.755946815386432
          58              2.563047295984277              2.726251464213795
