    # generation:          shortest_distance:          average_of_top_2000:
           1                6.2126248782775              7.180559470736959
           2              6.060921401452829              6.927835902714314
           3              5.899456569066237              6.661503752006239
           4              5.768093353956027              6.452916690537662
           5              5.648144944346349              6.285805055598846
           6              5.506263829999002              6.137434504022973
           7              5.430511109698894              5.978677168222274
           8              5.261925794095429              5.838726102168388
           9              5.082074134453048              5.718466003719747
          10              4.909478576256189              5.577418830213156
          11               4.83831964583274              5.459661237678149
          12              4.778202474692754              5.339148153428306
          13              4.574557507477176              5.199640746091963
          14              4.528637836769673               5.04580037923153
          15              4.420480243683483              4.907184410908111
          16              4.356345447712087              4.778910366563991
          17              4.236210008446025              4.672974458658907
          18              4.161130772858307              4.571321944111715
          19              4.060286570264785              4.470383380766627
          20              3.985207334677067              4.374586162208526
          21               3.91649635699511              4.264640704871062
          22              3.806303189769606               4.16352113661259
          23              3.707778304371961              4.066144812531081
          24              3.694749971989902              3.977742670227709
          25              3.615446634874262              3.900617223446591
          26              3.589518916171788               3.83763025803299
          27              3.556124039983474              3.775971923289298
          28              3.444470778883565              3.730262239344506
          29              3.424930481549776              3.682350031185431
          30              3.398906958846994              3.643300470236126
          31              3.332841088719908              3.610119568445113
          32              3.285074136575369              3.579413616551955
          33              3.265938364101378               3.54204649795932
          34              3.207425788323209              3.485853775299832
          35               3.15790997141369              3.434574730135573
          36              3.100794410199516              3.371834031776264
          37              3.065002559861736              3.311747351959051
          38              3.018143519311627               3.25788371890993
          39              2.998201589999612              3.203301550577547
          40              2.897571044257864              3.149053613152982
          41              2.881537541093754              3.104666057226736
          42              2.851099259766483              3.064111224373992
          43              2.818063271011363              3.020978677076996
          44              2.804010850146474              2.985332759988048
          45              2.759788619717181              2.944650619389821
          46              2.722818674089107              2.909585531686445
          47              2.683185575207038              2.878187992187469
          48              2.631169192777393              2.841167447383718
          49              2.590420270843568              2.804914104731272
          50              2.569580441245636              2.760743258330981
          51               2.53836594515283              2.714505611826509
          52              2.527088603845608              2.667446804183213
          53              2.488646066442374               2.62494100197801
          54              2.468348801780592              2.598135853354829
          55              2.438937816431312              2.573597578140245
          56              2.438937816431312              2.549044226235452
          57               2.41121070692721              2.526662573548444
          58               2.41121070692721              2.504217413828471
          59              2.336330432492691              2.495031965226326
          60              2.327486180307773              2.489906411274541
          61              2.266456831136106              2.473114275735481
          62              2.220152784478284              2.447441999913023
          63              2.208575787745218              2.411559727441442
          64              2.182305573105935              2.358252035734334
          65              2.182305573105935              2.317619452893734
          66              2.180243526830644              2.280123618193733
          67              2.144334172820921              2.252402307938382
          68              2.098030126163099              2.225447535986848
          69              2.093238270553417              2.211362538755589
          70              2.060464275154224              2.188300114693946
          71              2.060464275154224              2.161182373228354
          72              2.049266364925775              2.141602969412177
          73               2.04395047677303              2.116811079024876
          74              2.041532031329192              2.096486326051674
          75              2.038890404217994              2.086095182034854
          76              2.016269296936362              2.077960677486297
          77              1.998457918946957              2.071219613692266
          78              1.986846654772565              2.064085271082494
          79               1.97116715131405              2.058144146823349
          80              1.965740833409097              2.043884622086415
          81              1.956498083938954              2.027838288079784
          82              1.925285710054421              2.012527153921449
          83              1.925285710054421              2.000250723688151
          84              1.914814318484694              1.994637681290413
          85              1.914814318484694              1.995781031952868
          86               1.90756304929585              1.996454980778407
          87              1.897091657726122              1.996073877344389
          88              1.893141410649559              1.988305499044398
          89              1.881564502730417              1.968645514402644
          90              1.877614255653854              1.955948895180865
          91              1.865597166039654              1.937443194236445
          92              1.843304977959064              1.924461356268174
          93              1.835361051763531               1.91171217141802
          94              1.811810486272596              1.898487674318743
          95              1.783337307465798              1.887661442421699
          96              1.763115368638616              1.873297357557505
          97              1.748244206836453              1.862366704986586
          98              1.735121142517133              1.844058120480565
          99                1.7241246740146              1.827200977743159
         100               1.71100160969528              1.811678343832093
         101              1.699168734933095               1.80077476565236
         102              1.686045670613775              1.791542169614567
         103              1.686045670613775              1.780590071806918
         104              1.680323097422451               1.77108321538753
         105              1.670859945561618              1.752693671508292
         106              1.645161249532844              1.739602560959967
         107              1.620205310451339               1.72588802055049
         108              1.611481285668125              1.705412925836221
         109              1.586830077423777              1.692219466096839
         110              1.586830077423777              1.675854195971154
         111               1.57164435237162              1.668021028479109
         112               1.57164435237162              1.658052204197131
         113              1.568793062905798              1.657195870351233
         114              1.560762839367017              1.653608359443447
         115              1.557754945257936              1.645317834978041
         116              1.554903655792114               1.63735381029966
         117               1.54802514724666              1.634629004474347
         118              1.545173857780838              1.624700678691458
         119              1.536123957352094               1.61405262987316
         120               1.52975314937003              1.610355211588222
         121               1.52975314937003              1.602838140678714
         122              1.526127744729461              1.598693315279263
         123              1.502480470338647              1.586244723910077
         124              1.491712059295101              1.579068825950757
         125              1.479523147355422              1.572945500928839
         126              1.417286602319491              1.567886386114425
         127              1.417231472984491              1.559688621255943
         128              1.416585206061467              1.539421947901038
         129              1.407452085739152              1.512434581359894
         130              1.407452085739152              1.475772570246717
         131              1.403681072213801              1.454325508942707
         132              1.395619024050341              1.443011360130689
         133              1.395619024050341               1.43332667194191
         134              1.385348859833524               1.43164160031218
         135              1.379122673226543              1.424192649834034
         136              1.379122673226543              1.420311787002932
         137              1.379122673226543              1.414926424510908
         138              1.369739749042742              1.412592649564403
         139              1.369739749042742              1.405649729747801
         140               1.36525347738335              1.401364343915683
         141              1.355870553199549               1.39394465733365
         142               1.34836389164849              1.390710132907923
         143               1.34836389164849              1.383909385416333
         144              1.333955645260061              1.381095758934552
         145               1.33328441400885              1.375646430438491
         146              1.314836476876253              1.372225768010792
         147              1.302042633809255              1.367479520871314
         148              1.302042633809255              1.366789000998706
         149              1.294347470489039               1.36181706233672
         150              1.292993484926515              1.351135953298093
         151               1.29188136735773              1.342092735420553
         152               1.28246273189158              1.333980350346018
         153              1.279996628760271              1.324634117053539
         154              1.279996628760271              1.318684098582817
         155              1.277805438458871              1.318804979766899
         156              1.264677082292382              1.314571204784919
         157              1.262485891990982              1.309087550975109
         158              1.262485891990982              1.305020814987548
         159              1.260153541756944              1.294069397469997
         160              1.259793759713945               1.28986913716996
         161              1.244509838995886              1.283519758147522
         162              1.244150056952886              1.279829775012134
         163              1.241817706718849              1.279846237383384
         164              1.238062171524615              1.275303533178366
         165              1.238062171524615              1.267035442146954
         166              1.222733415361713              1.267066784905323
         167              1.222733415361713              1.263063188247365
         168               1.21681361678522               1.26415004929454
         169              1.214481266551183              1.260334724638702
         170              1.214121484508183              1.254019959728107
         171              1.209289483827185              1.247270760382443
         172              1.204101642527191              1.243654183054329
         173              1.204101642527191              1.243753204946109
         174              1.200087697502151              1.248092984025822
         175              1.200087697502151              1.256689313023097
         176              1.200087697502151              1.258247602386941
         177              1.198163123965742              1.250551728542624
         178              1.197463682477079              1.247990461917359
         179              1.181455924667629              1.237196739824155
         180              1.181455924667629              1.240925224568424
         181              1.181455924667629              1.256381715101305
         182              1.181455924667629              1.268296970226573
         183              1.181100050880919              1.277172115415016
         184              1.173402199471117              1.281147727907945
         185              1.173402199471117              1.274404785496658
         186               1.17082206014578              1.252446928879888
         187              1.164073462801813              1.231350805290351
         188              1.155924393022891               1.21512704046615
         189              1.154994974125525              1.201037846069926
         190              1.154994974125525               1.19363705332844
         191              1.154994974125525              1.183835515424358
         192              1.154994974125525              1.179641720328595
         193              1.146278490209343              1.178791208584673
         194              1.146278490209343              1.175922741494072
         195              1.145814533939729              1.173713791465788
         196              1.144803247119556              1.167894173561297
         197              1.123386692443469              1.166402247547527
         198              1.123386692443469              1.171692436135706
         199              1.123386692443469              1.177568339765061
         200              1.123386692443469              1.196818626863006
         201              1.123386692443469              1.215513548192263
         202              1.123386692443469              1.232198527293625
         203              1.123376678371091               1.24058914197332
         204               1.11932754858997              1.244703469833664
         205              1.119317534517592              1.231887946944389
         206              1.119317534517592              1.211931062550726
         207               1.11901090107333              1.190121217611018
         208              1.114251736841934              1.177977052886597
         209              1.114251736841934              1.168861238409582
         210              1.106978698316225              1.163588777555417
         211              1.106463619168043              1.159477612454744
         212              1.104902152519715              1.159095599624814
         213              1.104585505003075              1.167220641323371
         214              1.097629113994005               1.17733889733277
         215              1.097629113994005              1.175119809726634
         216              1.097312466477365              1.156978734590933
         217              1.096446663225255              1.146700044448334
         218              1.096446663225255              1.136810833702874
         219              1.096130015708614              1.131924187389416
         220              1.091080684478493              1.125057904069181
         221              1.090764036961853              1.121885323893505
         222              1.090764036961853              1.115370693275885
         223              1.082241834952023              1.109781374593453
         224              1.082241834952023              1.108151102356728
         225              1.073595216507942              1.106964118332854
         226              1.073595216507942              1.106262866927595
         227              1.073595216507942               1.10175120009343
         228               1.06797070192963              1.099101650540898
         229               1.06797070192963              1.093888014882462
         230               1.06797070192963              1.089954371215636
         231               1.06797070192963               1.08979447719019
         232              1.067420969946613              1.087464617768316
         233              1.067420969946613              1.086908782984554
         234              1.065483326125678              1.085359302661383
         235              1.065483326125678              1.080230731447688
         236              1.057649589895797              1.082649553530098
         237              1.055711946074862              1.080647008456572
         238              1.055711946074862              1.082031563873407
         239              1.055711946074862              1.078279264886892
         240              1.055711946074862              1.075128685162995
         241              1.055663025508069              1.073979334381873
         242              1.055663025508069              1.076402808855681
         243              1.055663025508069              1.070984188364755
         244              1.055142912729571              1.071873025803271
         245              1.055142912729571              1.072022487565632
         246              1.047796470687379              1.071293917573949
         247              1.047796470687379              1.071087331833311
         248              1.047796470687379              1.072673673690382
         249              1.047796470687379              1.073889660541897
         250               1.04589390082841              1.080060664974557
         251               1.04589390082841              1.084584081375656
         252               1.04589390082841               1.07929609378117
         253               1.04589390082841              1.075463219361183
         254               1.04589390082841               1.07590405122113
         255               1.04589390082841              1.069882674533243
         256               1.04589390082841              1.066151822871721
         257               1.04589390082841              1.063460436664439
         258              1.043694293444952              1.058877466412434
         259              1.043694293444952              1.064237939150796
         260              1.043694293444952              1.063615306938442
         261              1.043694293444952              1.062103203110176
         262              1.043694293444952              1.061355800365054
         263              1.042054010988203              1.062750509959014
         264              1.042054010988203              1.062134730930473
         265              1.041149720119272              1.060257356243526
         266              1.030650512522905               1.06397643613035
         267              1.030650512522905              1.063415497766796
         268              1.030650512522905              1.059045196449736
         269              1.030650512522905              1.056961787952905
         270              1.030650512522905              1.054344062028232
         271              1.030650512522905              1.052507202925546
         272              1.030650512522905               1.04943475536584
         273              1.030650512522905              1.046976809941634
         274              1.030650512522905               1.04707258858153
         275              1.022862394849014              1.045505130063059
         276              1.022862394849014              1.047731541616571
         277              1.022862394849014               1.06323526820052
         278              1.022862394849014              1.085119081874717
         279              1.022862394849014              1.109978330537198
         280              1.022862394849014              1.137845750173911
         281              1.022862394849014              1.151035346975843
         282              1.022862394849014               1.15715865016176
         283              1.022862394849014              1.157417712441156
         284              1.022862394849014              1.134925067582452
         285              1.022862394849014              1.114695098612589
         286              1.022862394849014              1.091445097121337
         287              1.016439965347109              1.082738809978728
         288              1.016439965347109              1.069004966000411
